Execution Time
32.782049894332886
100
100
38.67617106437683
37.998274087905884
38.25829291343689
38.32453799247742
38.509965896606445
38.41470718383789
38.6213219165802
38.551666021347046
38.43369197845459
38.522027015686035
38.568148136138916
38.53333401679993
38.89231586456299
38.80967307090759
39.049498081207275
38.97069787979126
38.93089318275452
39.29927897453308
39.33515405654907
39.505818128585815
39.29368805885315
40.30621886253357
40.67301321029663
41.067811012268066
45.24377512931824
60.14496898651123
90
32.77425003051758
37.4540319442749
38.13309097290039
38.17876720428467
37.8894989490509
38.10232090950012
38.28083896636963
38.37275695800781
38.635589838027954
38.39811897277832
38.66299390792847
38.28365707397461
38.781651973724365
38.29908013343811
38.90428709983826
38.638761043548584
38.70850205421448
38.56192684173584
39.10018801689148
39.02394104003906
38.65891718864441
39.09363794326782
38.81764316558838
39.53884792327881
40.67561388015747
44.608102798461914
90
90
90
90
36.962032079696655
37.66061615943909
37.560200929641724
37.80063605308533
37.81476712226868
37.84168887138367
37.76400399208069
37.701359033584595
38.12345314025879
38.87451386451721
38.3859658241272
38.324429988861084
38.50967597961426
38.22648286819458
38.55676603317261
38.82828497886658
38.84813094139099
39.03098487854004
38.965312004089355
38.922648906707764
38.88123679161072
39.22215914726257
38.999114990234375
39.03587889671326
39.25641107559204
39.37677502632141
39.448585987091064
39.58635997772217
90
90
