Execution Time
34.264909982681274
35.580894947052
35.62472414970398
35.45373892784119
35.89443302154541
35.767497062683105
35.58130097389221
36.085630893707275
36.17175889015198
36.01851987838745
36.026655197143555
36.29164099693298
36.28951096534729
36.24815511703491
36.33639907836914
36.310863971710205
36.53735709190369
36.71044588088989
36.28300499916077
36.55375289916992
36.64262914657593
36.74242305755615
36.56960415840149
36.67978501319885
37.21333622932434
37.13173508644104
38.9085431098938
41.82093596458435
98.99671697616577
99.00877904891968
