Execution Time
37.7766809463501
44.46400499343872
46.03198313713074
48.294541120529175
52.03829789161682
52.49213695526123
53.23186182975769
58.21002697944641
60.60602116584778
38.69818592071533
44.10883617401123
46.81135010719299
48.26659417152405
48.571067094802856
48.82675385475159
51.34198880195618
35.30833578109741
39.204981088638306
40.1122350692749
41.75994896888733
41.95576786994934
46.691948890686035
51.074023962020874
55.39902591705322
38.00346779823303
38.564180850982666
40.006104946136475
42.24549412727356
52.926018953323364
54.50770592689514
